abdominal_aortic_aneurysm	ntr_contain11	harvey_korman	1
abdominal_aortic_aneurysm	ntr_contain11	kit_carson	1
abdominal_aortic_aneurysm	ntr_contain11	joan_hinton	1
abdominal_aortic_aneurysm	ntr_contain11	gary_gygax	1
abdominal_aortic_aneurysm	ntr_contain11	anthony_franciosa	0
abdominal_aortic_aneurysm	ntr_contain11	giacinto_facchetti	0
abdominal_aortic_aneurysm	ntr_contain11	gerald_bull	0
abdominal_aortic_aneurysm	ntr_contain11	jack_narz	0
abdominal_aortic_aneurysm	ntr_contain11	adrian_mitchell	0
abdominal_aortic_aneurysm	ntr_contain11	william_goebel	0
abdominal_aortic_aneurysm	ntr_contain11	hayden_rorke	0
academy_of_richmond_county	ntr_contain10	john_pendleton_king	1
academy_of_richmond_county	ntr_contain10	joseph_rucker_lamar	1
academy_of_richmond_county	ntr_contain10	isaac_s_hopkins	1
academy_of_richmond_county	ntr_contain10	james_longstreet	1
academy_of_richmond_county	ntr_contain10	david_m_potter	1
academy_of_richmond_county	ntr_contain10	hervey_m_cleckley	1
academy_of_richmond_county	ntr_contain10	dan_miller_1941	1
academy_of_richmond_county	ntr_contain10	george_w_crockett	0
academy_of_richmond_county	ntr_contain10	van_mccoy	0
academy_of_richmond_county	ntr_contain10	elliott_waters_montroll	0
academy_of_richmond_county	ntr_contain10	jimmy_finlayson	0
academy_of_richmond_county	ntr_contain10	mircea_eliade	0
academy_of_richmond_county	ntr_contain10	wolfgang_paul	0
academy_of_richmond_county	ntr_contain10	charles_alfred_pillsbury	0
acadia_university	ntr_contain10	charles_aubrey_eaton	1
acadia_university	ntr_contain10	jacob_gould_schurman	1
acadia_university	ntr_contain10	henry_nicholas_paint	1
acadia_university	ntr_contain10	charles_brenton_huggins	1
acadia_university	ntr_contain10	milton_fowler_gregg	1
acadia_university	ntr_contain10	john_burpee_mills	1
acadia_university	ntr_contain10	richard_hatfield	1
acadia_university	ntr_contain10	henry_emmerson	1
acadia_university	ntr_contain10	claude_chevalley	0
acadia_university	ntr_contain10	eleazar_wheelock	0
acadia_university	ntr_contain10	gene_h_golub	0
acadia_university	ntr_contain10	willoughby_sharp	0
accident	ntr_contain11	bela_i_of_hungary	1
accident	ntr_contain11	thomas_midgley_jr	1
accident	ntr_contain11	bill_orton	1
accident	ntr_contain11	tom_pryce	1
accident	ntr_contain11	clement_vallandigham	1
accident	ntr_contain11	gustav_kobbe	1
accident	ntr_contain11	brandon_lee	1
accident	ntr_contain11	diana_durre	1
accident	ntr_contain11	elmer_symons	1
accident	ntr_contain11	james_j_rhoades	1
accident	ntr_contain11	franz_reichelt	1
accident	ntr_contain11	boris_sagal	1
accident	ntr_contain11	rene_schneider	0
accident	ntr_contain11	mary_i_of_scotland	0
accident	ntr_contain11	mark_fidrych	1
accident	ntr_contain11	david_douglas	1
accident	ntr_contain11	pamela_britton	0
accident	ntr_contain11	marguerite_duras	0
accident	ntr_contain11	langley_collyer	1
accidental_fall	ntr_contain11	alberto_olmedo	1
accidental_fall	ntr_contain11	frits_philips	1
accidental_fall	ntr_contain11	jessie_gilbert	1
accidental_fall	ntr_contain11	oliver_selfridge	1
accidental_fall	ntr_contain11	sandy_denny	1
accidental_fall	ntr_contain11	arthur_naftalin	1
accidental_fall	ntr_contain11	garry_hoy	1
accidental_fall	ntr_contain11	michael_bartosh	1
accidental_fall	ntr_contain11	seth_fisher	1
accidental_fall	ntr_contain11	robert_culp	1
accidental_fall	ntr_contain11	amy_robsart	1
accidental_fall	ntr_contain11	william_thompson_1811	1
accidental_fall	ntr_contain11	gruffydd_ap_llywelyn_fawr	1
accidental_fall	ntr_contain11	mario_danelo	1
accidental_fall	ntr_contain11	merlyn_rees	1
accidental_fall	ntr_contain11	george_basevi	1
accidental_fall	ntr_contain11	norma_candal	1
accidental_fall	ntr_contain11	john_balance	1
accidental_fall	ntr_contain11	peter_cool_man_steiner	1
accidental_fall	ntr_contain11	humayun	1
accidental_fall	ntr_contain11	hilton_ruiz	1
accidental_fall	ntr_contain11	divya_bharti	1
accidental_fall	ntr_contain11	mo_mowlam	1
accidental_fall	ntr_contain11	reverdy_johnson	1
accidental_fall	ntr_contain11	charlotte_canning_countess_canning	0
accidental_fall	ntr_contain11	fay_bainter	0
accidental_fall	ntr_contain11	bodil_joensen	0
accidental_fall	ntr_contain11	elden_auker	0
accidental_fall	ntr_contain11	petrus_jacobus_joubert	0
accidental_fall	ntr_contain11	karl_nobiling	0
accidental_fall	ntr_contain11	catherine_seipp	0
accidental_fall	ntr_contain11	ion_andreescu	0
accidental_fall	ntr_contain11	francis_magalona	0
accidental_fall	ntr_contain11	owen_hart	1
accidental_fall	ntr_contain11	fred_mace	0
accidental_fall	ntr_contain11	angelica_catalani	0
accidental_fall	ntr_contain11	frank_reynolds	0
accountant	ntr_contain6	allen_carr	1
accountant	ntr_contain6	itzhak_stern	1
accountant	ntr_contain6	thomas_brentnall	1
accountant	ntr_contain6	otto_berman	1
accountant	ntr_contain6	luke_hartsuyker	1
accountant	ntr_contain6	willem_drees	1
accountant	ntr_contain6	walter_w_bacon	1
accountant	ntr_contain6	howard_irwin_ross	1
accountant	ntr_contain6	bruce_marshall	1
accountant	ntr_contain6	frederick_john_mitchell	1
accountant	ntr_contain6	allen_klein	1
accountant	ntr_contain6	robert_muldoon	1
accountant	ntr_contain6	maurice_stans	1
accountant	ntr_contain6	peg_phillips	1
accountant	ntr_contain6	friz_freleng	0
accountant	ntr_contain6	gerrit_hendrik_kersten	0
accountant	ntr_contain6	juke_boy_bonner	0
accountant	ntr_contain6	aloyisus_leon_higginbotham_jr	0
accountant	ntr_contain6	danny_casolaro	0
accountant	ntr_contain6	carl_laemmle	0
accountant	ntr_contain6	joe_kelly_1913	0
accountant	ntr_contain6	kenneth_carllile	0
accountant	ntr_contain6	thomas_savery	0
accountant	ntr_contain6	geoffrey_eagar	1
accountant	ntr_contain6	michael_v_gazzo	0
accountant	ntr_contain6	salvatore_cammarano	0
accountant	ntr_contain6	ibn-e-insha	0
accountant	ntr_contain6	albert_collins	0
activism	ntr_contain6	roy_wilkins	1
activism	ntr_contain6	ossie_davis	1
activism	ntr_contain6	jamal_al-din_al-afghani	1
activism	ntr_contain6	meir_kahane	1
activism	ntr_contain6	jose_do_patrocinio	1
activism	ntr_contain6	henry_manners_8th_duke_of_rutland	0
activism	ntr_contain6	john_william_de_forest	0
activism	ntr_contain6	eddie_doherty	0
activism	ntr_contain6	helen_humes	0
activism	ntr_contain6	robert_de_flers	0
activism	ntr_contain6	musa_calil	0
activism	ntr_contain6	daniel_francis_annan	0
activism	ntr_contain6	gijsbert_van_tienhoven	0
activism	ntr_contain6	albert_c_barnes	0
activism	ntr_contain6	robert_penn_warren	0
activism	ntr_contain6	orson_welles	0
activism	ntr_contain6	vesta_tilley	0
activism	ntr_contain6	oscar_hammerstein_ii	0
actor	ntr_contain6	nobuko_otowa	1
actor	ntr_contain6	gilbert_roland	1
actor	ntr_contain6	herschel_bernardi	1
actor	ntr_contain6	eddie_bracken	1
actor	ntr_contain6	ticky_holgado	1
actor	ntr_contain6	minnie_devereaux	1
actor	ntr_contain6	alexis_loret	1
actor	ntr_contain6	george_gabby_hayes	1
actor	ntr_contain6	david_fumero	1
actor	ntr_contain6	david_niven	1
actor	ntr_contain6	ohara_reiko	1
actor	ntr_contain6	evelyn_brent	1
actor	ntr_contain6	carl_anderson	1
actor	ntr_contain6	wheeler_oakman	1
actor	ntr_contain6	patrick_dewaere	1
actor	ntr_contain6	grant_williams_1930	1
actor	ntr_contain6	tyrone_power	1
actor	ntr_contain6	lee_patrick	1
actor	ntr_contain6	theda_bara	1
actor	ntr_contain6	leo_carrillo	1
actor	ntr_contain6	john_le_mesurier	1
actor	ntr_contain6	john_mills	1
actor	ntr_contain6	daisuke_kato	1
actor	ntr_contain6	paddy_chew	1
actor	ntr_contain6	katina_paxinou	1
actor	ntr_contain6	harry_carey	1
actor	ntr_contain6	wade_dominguez	1
actor	ntr_contain6	bert_lahr	1
actor	ntr_contain6	aldo_giuffre	1
actor	ntr_contain6	leo_g_carroll	1
actor	ntr_contain6	robert_taylor_1911	1
actor	ntr_contain6	jack_haley	1
actor	ntr_contain6	lorimer_johnston	1
actor	ntr_contain6	wally_wales	1
actor	ntr_contain6	helen_wagner	1
actor	ntr_contain6	lamberto_maggiorani	1
actor	ntr_contain6	nicolas_de_gunzburg	1
actor	ntr_contain6	william_hootkins	1
actor	ntr_contain6	nigel_hawthorne	1
actor	ntr_contain6	roy_roberts	1
actor	ntr_contain6	patricia_ellis	1
actor	ntr_contain6	dorothy_gibson	1
actor	ntr_contain6	martin_ritt	1
actor	ntr_contain6	edward_sloman	1
actor	ntr_contain6	fred_berry	1
actor	ntr_contain6	nancy_walker	1
actor	ntr_contain6	jacek_chmielnik	1
actor	ntr_contain6	jackie_coogan	1
actor	ntr_contain6	phylicia_rashad	1
actor	ntr_contain6	earl_hindman	1
actor	ntr_contain6	nipsey_russell	1
actor	ntr_contain6	geraldine_brooks_1925	1
actor	ntr_contain6	amedeo_nazzari	1
actor	ntr_contain6	paul_burke	1
actor	ntr_contain6	hobart_bosworth	1
actor	ntr_contain6	franchot_tone	1
actor	ntr_contain6	carmel_myers	1
actor	ntr_contain6	ernst_von_possart	1
actor	ntr_contain6	donald_haines	1
actor	ntr_contain6	benny_rubin	1
actor	ntr_contain6	viktor_giacobbo	1
actor	ntr_contain6	jean_mounet-sully	1
actor	ntr_contain6	clara_calamai	1
actor	ntr_contain6	lee_bergere	1
actor	ntr_contain6	sheree_winton	1
actor	ntr_contain6	giovanni_pastone	1
actor	ntr_contain6	victor_potel	1
actor	ntr_contain6	amador_bendayan	1
actor	ntr_contain6	frank_mcglynn_sr	1
actor	ntr_contain6	marcel_dalio	1
actor	ntr_contain6	lil_dagover	1
actor	ntr_contain6	inger_stender	1
actor	ntr_contain6	sarah_siddons	1
actor	ntr_contain6	harry_von_meter	1
actor	ntr_contain6	joe_keaton	1
actor	ntr_contain6	amacio_mazzaropi	1
actor	ntr_contain6	william_topaz_mcgonagall	1
actor	ntr_contain6	melvyn_douglas	1
actor	ntr_contain6	yelena_kuzmina	1
actor	ntr_contain6	pedro_vargas	1
actor	ntr_contain6	eva_peron	1
actor	ntr_contain6	paul_robeson	1
actor	ntr_contain6	leo_mckern	1
actor	ntr_contain6	eugene_porky_lee	1
actor	ntr_contain6	alec_clunes	1
actor	ntr_contain6	kerwin_mathews	1
actor	ntr_contain6	willi_forst	1
actor	ntr_contain6	lillian_walker	1
actor	ntr_contain6	etta_moten_barnett	1
actor	ntr_contain6	n_s_krishnan	1
actor	ntr_contain6	eve_meyer	1
actor	ntr_contain6	j_pat_omalley	1
actor	ntr_contain6	billy_laughlin	1
actor	ntr_contain6	lavern_baker	1
actor	ntr_contain6	sarah_harlowe	1
actor	ntr_contain6	leslie_howard_1893	1
actor	ntr_contain6	joan_hackett	1
actor	ntr_contain6	alexander_scourby	1
actor	ntr_contain6	ralph_meeker	1
actor	ntr_contain6	quentin_crisp	1
actor	ntr_contain6	royce_d_applegate	1
actor	ntr_contain6	brian_keith	1
actor	ntr_contain6	fritzi_scheff	1
actor	ntr_contain6	michael_jackson	1
actor	ntr_contain6	lona_andre	1
actor	ntr_contain6	russell_hayden	1
actor	ntr_contain6	robert_f_colesberry	1
actor	ntr_contain6	mary_barclay	1
actor	ntr_contain6	birgitte_price	1
actor	ntr_contain6	cecil_cunningham	1
actor	ntr_contain6	john_bunny	1
actor	ntr_contain6	john_marley	1
actor	ntr_contain6	yukiko_okada	1
actor	ntr_contain6	peggy_cass	1
actor	ntr_contain6	paul_wegener	1
actor	ntr_contain6	anthony_dawson	1
actor	ntr_contain6	richard_b_shull	1
actor	ntr_contain6	warner_baxter	1
actor	ntr_contain6	lynne_roberts	1
actor	ntr_contain6	tony_randall	1
actor	ntr_contain6	jack_hoxie	1
actor	ntr_contain6	mildred_dunnock	1
actor	ntr_contain6	dennis_fimple	1
actor	ntr_contain6	jean_carmet	1
actor	ntr_contain6	fred_kohler	1
actor	ntr_contain6	mary_mannering	1
actor	ntr_contain6	dixie_carter	1
actor	ntr_contain6	david_jason	1
actor	ntr_contain6	marie_pillet	1
actor	ntr_contain6	emily_bancker	1
actor	ntr_contain6	william_holden	1
actor	ntr_contain6	w_c_fields	1
actor	ntr_contain6	mabel_taliaferro	1
actor	ntr_contain6	phani_sarma	1
actor	ntr_contain6	desmond_llewelyn	1
actor	ntr_contain6	gene_lockhart	1
actor	ntr_contain6	don_henderson	1
actor	ntr_contain6	diana_lynn	1
actor	ntr_contain6	ellen_drew	1
actor	ntr_contain6	francois-joseph_talma	1
actor	ntr_contain6	max_adrian	1
actor	ntr_contain6	heinie_conklin	1
actor	ntr_contain6	freddie_herko	1
actor	ntr_contain6	mark_frankel	1
actor	ntr_contain6	c_henry_gordon	1
actor	ntr_contain6	hoagy_carmichael	1
actor	ntr_contain6	edmund_lowe	1
actor	ntr_contain6	j_d_hawkins	1
actor	ntr_contain6	butterfly_mcqueen	1
actor	ntr_contain6	thomas_dilward	1
actor	ntr_contain6	bernhard_wicki	1
actor	ntr_contain6	marie_niedermann	1
actor	ntr_contain6	eric_christmas	1
actor	ntr_contain6	adam_williams	1
actor	ntr_contain6	pierre_batcheff	1
actor	ntr_contain6	slim_pickens	1
actor	ntr_contain6	anita_loos	1
actor	ntr_contain6	ethelreda_leopold	1
actor	ntr_contain6	brad_renfro	1
actor	ntr_contain6	dana_andrews	1
actor	ntr_contain6	theodor_julius_jaffe	1
actor	ntr_contain6	linda_darnell	1
actor	ntr_contain6	george_field	1
actor	ntr_contain6	charles_james_mathews	1
actor	ntr_contain6	pepe_marchena	1
actor	ntr_contain6	jeanne_eagels	1
actor	ntr_contain6	jayan	1
actor	ntr_contain6	james_neill	1
actor	ntr_contain6	donald_curtis	1
actor	ntr_contain6	jessie_ralph	1
actor	ntr_contain6	edward_woodward	1
actor	ntr_contain6	barton_maclane	1
actor	ntr_contain6	bob_denver	1
actor	ntr_contain6	leslie_cheung	1
actor	ntr_contain6	farid_al_atrache	1
actor	ntr_contain6	grace_moore	1
actor	ntr_contain6	madeline_kahn	1
actor	ntr_contain6	rachel_roberts	1
actor	ntr_contain6	tetsuro_tamba	1
actor	ntr_contain6	nino_manfredi	1
actor	ntr_contain6	maury_chaykin	1
actor	ntr_contain6	lionel_barrymore	1
actor	ntr_contain6	paul_harvey	1
actor	ntr_contain6	sara_seegar	1
actor	ntr_contain6	albert_macquarrie	1
actor	ntr_contain6	kurt_kasznar	1
actor	ntr_contain6	james_stewart	1
actor	ntr_contain6	romy_schneider	1
actor	ntr_contain6	edda_de_los_rios	1
